date,tokenproduced,tokenconsumed,tokenleft,WaitingTime,Count
2006-10-14,0,0,81,40199 days 02:00:00,81
2006-10-15,0,0,81,40199 days 02:00:00,81
2006-10-16,0,0,81,40199 days 02:00:00,81
2006-10-17,0,0,81,40199 days 02:00:00,81
2006-10-18,1,0,82,41092 days 02:00:00,82
2006-10-19,0,0,82,41092 days 02:00:00,82
2006-10-20,0,0,82,41092 days 02:00:00,82
2006-10-21,0,0,82,41092 days 02:00:00,82
2006-10-22,0,0,82,41092 days 02:00:00,82
2006-10-23,1,0,83,41476 days 03:00:00,83
2006-10-24,0,0,83,41476 days 03:00:00,83
2006-10-25,0,1,82,41476 days 03:00:00,83
2006-10-26,0,0,82,41250 days 04:00:00,82
2006-10-27,3,0,85,43902 days 04:00:00,85
2006-10-28,0,0,85,43902 days 04:00:00,85
2006-10-29,0,0,85,43902 days 04:00:00,85
2006-10-30,0,0,85,43902 days 04:00:00,85
2006-10-31,0,0,85,43902 days 04:00:00,85
2006-11-01,0,0,85,43902 days 04:00:00,85
2006-11-02,1,0,86,44780 days 03:00:00,86
2006-11-03,0,0,86,44780 days 03:00:00,86
2006-11-04,1,0,87,45656 days 02:00:00,87
2006-11-05,0,0,87,45656 days 02:00:00,87
2006-11-06,0,0,87,45656 days 02:00:00,87
2006-11-07,0,1,86,45656 days 02:00:00,87
2006-11-08,0,0,86,45412 days 02:00:00,86
2006-11-09,0,0,86,45412 days 02:00:00,86
2006-11-10,0,0,86,45412 days 02:00:00,86
2006-11-11,0,0,86,45412 days 02:00:00,86
2006-11-12,0,0,86,45412 days 02:00:00,86
2006-11-13,0,1,85,45412 days 02:00:00,86
2006-11-14,0,0,85,45222 days 01:00:00,85
2006-11-15,0,0,85,45222 days 01:00:00,85
2006-11-16,0,0,85,45222 days 01:00:00,85
2006-11-17,0,0,85,45222 days 01:00:00,85
2006-11-18,0,0,85,45222 days 01:00:00,85
2006-11-19,0,1,84,45222 days 01:00:00,85
2006-11-20,0,0,84,44818 days 00:00:00,84
2006-11-21,0,0,84,44818 days 00:00:00,84
2006-11-22,0,1,83,44818 days 00:00:00,84
2006-11-23,0,0,83,44467 days 00:00:00,83
2006-11-24,1,0,84,45322 days 23:00:00,84
2006-11-25,0,0,84,45322 days 23:00:00,84
2006-11-26,0,0,84,45322 days 23:00:00,84
2006-11-27,0,0,84,45322 days 23:00:00,84
2006-11-28,0,0,84,45322 days 23:00:00,84
2006-11-29,0,0,84,45322 days 23:00:00,84
2006-11-30,0,0,84,45322 days 23:00:00,84
2006-12-01,0,0,84,45322 days 23:00:00,84
2006-12-02,0,0,84,45322 days 23:00:00,84
2006-12-03,0,0,84,45322 days 23:00:00,84
2006-12-04,1,1,84,45842 days 22:00:00,85
2006-12-05,0,0,84,45572 days 22:00:00,84
2006-12-06,0,0,84,45572 days 22:00:00,84
2006-12-07,0,0,84,45572 days 22:00:00,84
2006-12-08,0,0,84,45572 days 22:00:00,84
2006-12-09,0,0,84,45572 days 22:00:00,84
2006-12-10,0,0,84,45572 days 22:00:00,84
2006-12-11,0,0,84,45572 days 22:00:00,84
2006-12-12,0,1,83,45572 days 22:00:00,84
2006-12-13,0,0,83,45271 days 22:00:00,83
2006-12-14,0,2,81,45271 days 22:00:00,83
2006-12-15,0,0,81,44537 days 20:00:00,81
2006-12-16,0,0,81,44537 days 20:00:00,81
2006-12-17,0,0,81,44537 days 20:00:00,81
2006-12-18,0,0,81,44537 days 20:00:00,81
2006-12-19,0,1,80,44537 days 20:00:00,81
2006-12-20,0,0,80,44159 days 20:00:00,80
2006-12-21,0,0,80,44159 days 20:00:00,80
2006-12-22,0,0,80,44159 days 20:00:00,80
2006-12-23,0,0,80,44159 days 20:00:00,80
2006-12-24,0,0,80,44159 days 20:00:00,80
2006-12-25,0,0,80,44159 days 20:00:00,80
2006-12-26,0,0,80,44159 days 20:00:00,80
2006-12-27,0,0,80,44159 days 20:00:00,80
2006-12-28,0,0,80,44159 days 20:00:00,80
2006-12-29,0,0,80,44159 days 20:00:00,80
2006-12-30,0,0,80,44159 days 20:00:00,80
2006-12-31,1,0,81,44978 days 19:00:00,81
2007-01-01,0,0,81,44978 days 19:00:00,81
2007-01-02,1,0,82,45795 days 18:00:00,82
2007-01-03,0,0,82,45795 days 18:00:00,82
2007-01-04,0,0,82,45795 days 18:00:00,82
2007-01-05,0,0,82,45795 days 18:00:00,82
2007-01-06,0,0,82,45795 days 18:00:00,82
2007-01-07,0,0,82,45795 days 18:00:00,82
2007-01-08,0,0,82,45795 days 18:00:00,82
2007-01-09,0,0,82,45795 days 18:00:00,82
2007-01-10,0,0,82,45795 days 18:00:00,82
2007-01-11,0,0,82,45795 days 18:00:00,82
2007-01-12,0,0,82,45795 days 18:00:00,82
2007-01-13,0,0,82,45795 days 18:00:00,82
2007-01-14,0,0,82,45795 days 18:00:00,82
2007-01-15,0,0,82,45795 days 18:00:00,82
2007-01-16,0,1,81,45795 days 18:00:00,82
2007-01-17,0,0,81,45528 days 17:00:00,81
2007-01-18,0,0,81,45528 days 17:00:00,81
2007-01-19,1,1,81,46328 days 16:00:00,82
2007-01-20,1,0,82,46814 days 15:00:00,82
2007-01-21,0,0,82,46814 days 15:00:00,82
2007-01-22,0,0,82,46814 days 15:00:00,82
2007-01-23,0,0,82,46814 days 15:00:00,82
2007-01-24,0,0,82,46814 days 15:00:00,82
2007-01-25,0,0,82,46814 days 15:00:00,82
2007-01-26,0,0,82,46814 days 15:00:00,82
2007-01-27,0,0,82,46814 days 15:00:00,82
2007-01-28,0,0,82,46814 days 15:00:00,82
2007-01-29,0,0,82,46814 days 15:00:00,82
2007-01-30,0,0,82,46814 days 15:00:00,82
2007-01-31,1,0,83,46877 days 14:00:00,83
2007-02-01,0,0,83,46877 days 14:00:00,83
2007-02-02,0,0,83,46877 days 14:00:00,83
2007-02-03,0,0,83,46877 days 14:00:00,83
2007-02-04,0,0,83,46877 days 14:00:00,83
2007-02-05,0,0,83,46877 days 14:00:00,83
2007-02-06,1,0,84,47659 days 13:00:00,84
2007-02-07,0,0,84,47659 days 13:00:00,84
2007-02-08,0,0,84,47659 days 13:00:00,84
2007-02-09,0,0,84,47659 days 13:00:00,84
2007-02-10,0,0,84,47659 days 13:00:00,84
2007-02-11,0,0,84,47659 days 13:00:00,84
2007-02-12,4,0,88,50021 days 10:00:00,88
2007-02-13,0,0,88,50021 days 10:00:00,88
2007-02-14,0,0,88,50021 days 10:00:00,88
2007-02-15,2,0,90,51082 days 09:00:00,90
2007-02-16,0,0,90,51082 days 09:00:00,90
2007-02-17,0,0,90,51082 days 09:00:00,90
2007-02-18,1,0,91,51852 days 08:00:00,91
2007-02-19,3,0,94,53946 days 05:00:00,94
2007-02-20,0,0,94,53946 days 05:00:00,94
2007-02-21,0,0,94,53946 days 05:00:00,94
2007-02-22,3,0,97,56244 days 02:00:00,97
2007-02-23,1,0,98,57009 days 01:00:00,98
2007-02-24,0,0,98,57009 days 01:00:00,98
2007-02-25,1,0,99,57772 days 00:00:00,99
2007-02-26,2,0,101,58807 days 23:00:00,101
2007-02-27,2,53,50,59828 days 22:00:00,103
2007-02-28,0,0,50,37141 days 00:00:00,50
2007-03-01,0,0,50,37141 days 00:00:00,50
2007-03-02,0,0,50,37141 days 00:00:00,50
2007-03-03,4,0,54,39615 days 20:00:00,54
2007-03-04,0,0,54,39615 days 20:00:00,54
2007-03-05,0,0,54,39615 days 20:00:00,54
2007-03-06,0,0,54,39615 days 20:00:00,54
2007-03-07,1,0,55,40368 days 19:00:00,55
2007-03-08,2,0,57,41872 days 17:00:00,57
2007-03-09,1,0,58,42623 days 16:00:00,58
2007-03-10,1,0,59,43373 days 15:00:00,59
2007-03-11,0,0,59,43373 days 15:00:00,59
2007-03-12,1,0,60,44121 days 14:00:00,60
2007-03-13,0,0,60,44121 days 14:00:00,60
2007-03-14,0,0,60,44121 days 14:00:00,60
2007-03-15,0,0,60,44121 days 14:00:00,60
2007-03-16,0,0,60,44121 days 14:00:00,60
2007-03-17,0,0,60,44121 days 14:00:00,60
2007-03-18,0,1,59,44121 days 14:00:00,60
2007-03-19,1,0,60,44342 days 14:00:00,60
2007-03-20,0,0,60,44342 days 14:00:00,60
2007-03-21,0,0,60,44342 days 14:00:00,60
2007-03-22,0,0,60,44342 days 14:00:00,60
2007-03-23,0,0,60,44342 days 14:00:00,60
2007-03-24,0,0,60,44342 days 14:00:00,60
2007-03-25,0,0,60,44342 days 14:00:00,60
2007-03-26,0,0,60,44342 days 14:00:00,60
2007-03-27,0,0,60,44342 days 14:00:00,60
2007-03-28,0,0,60,44342 days 14:00:00,60
2007-03-29,0,0,60,44342 days 14:00:00,60
2007-03-30,0,0,60,44342 days 14:00:00,60
2007-03-31,0,0,60,44342 days 14:00:00,60
2007-04-01,0,0,60,44342 days 14:00:00,60
2007-04-02,0,0,60,44342 days 14:00:00,60
2007-04-03,3,0,63,44464 days 14:00:00,63
2007-04-04,0,1,62,44464 days 14:00:00,63
2007-04-05,0,0,62,44401 days 15:00:00,62
2007-04-06,0,0,62,44401 days 15:00:00,62
2007-04-07,0,0,62,44401 days 15:00:00,62
2007-04-08,0,0,62,44401 days 15:00:00,62
2007-04-09,0,0,62,44401 days 15:00:00,62
2007-04-10,0,0,62,44401 days 15:00:00,62
2007-04-11,0,0,62,44401 days 15:00:00,62
2007-04-12,0,0,62,44401 days 15:00:00,62
2007-04-13,0,0,62,44401 days 15:00:00,62
2007-04-14,0,0,62,44401 days 15:00:00,62
2007-04-15,0,0,62,44401 days 15:00:00,62
2007-04-16,0,0,62,44401 days 15:00:00,62
2007-04-17,0,0,62,44401 days 15:00:00,62
2007-04-18,0,0,62,44401 days 15:00:00,62
2007-04-19,0,0,62,44401 days 15:00:00,62
2007-04-20,0,0,62,44401 days 15:00:00,62
2007-04-21,0,0,62,44401 days 15:00:00,62
2007-04-22,0,0,62,44401 days 15:00:00,62
2007-04-23,0,1,61,44401 days 15:00:00,62
2007-04-24,1,0,62,44383 days 15:00:00,62
2007-04-25,0,0,62,44383 days 15:00:00,62
2007-04-26,0,1,61,44383 days 15:00:00,62
2007-04-27,0,0,61,44381 days 15:00:00,61
2007-04-28,0,0,61,44381 days 15:00:00,61
2007-04-29,0,0,61,44381 days 15:00:00,61
2007-04-30,0,0,61,44381 days 15:00:00,61
2007-05-01,0,0,61,44381 days 15:00:00,61
2007-05-02,0,0,61,44381 days 15:00:00,61
2007-05-03,0,0,61,44381 days 15:00:00,61
2007-05-04,0,0,61,44381 days 15:00:00,61
2007-05-05,0,0,61,44381 days 15:00:00,61
2007-05-06,0,0,61,44381 days 15:00:00,61
2007-05-07,0,0,61,44381 days 15:00:00,61
2007-05-08,0,0,61,44381 days 15:00:00,61
2007-05-09,0,0,61,44381 days 15:00:00,61
2007-05-10,0,0,61,44381 days 15:00:00,61
2007-05-11,0,0,61,44381 days 15:00:00,61
2007-05-12,0,0,61,44381 days 15:00:00,61
2007-05-13,0,0,61,44381 days 15:00:00,61
2007-05-14,0,0,61,44381 days 15:00:00,61
2007-05-15,0,0,61,44381 days 15:00:00,61
2007-05-16,0,0,61,44381 days 15:00:00,61
2007-05-17,0,0,61,44381 days 15:00:00,61
2007-05-18,0,0,61,44381 days 15:00:00,61
2007-05-19,0,0,61,44381 days 15:00:00,61
2007-05-20,0,1,60,44381 days 15:00:00,61
2007-05-21,0,0,60,44127 days 15:00:00,60
2007-05-22,0,0,60,44127 days 15:00:00,60
2007-05-23,0,0,60,44127 days 15:00:00,60
2007-05-24,0,2,58,44127 days 15:00:00,60
2007-05-25,0,0,58,44025 days 15:00:00,58
2007-05-26,0,0,58,44025 days 15:00:00,58
2007-05-27,0,0,58,44025 days 15:00:00,58
2007-05-28,0,0,58,44025 days 15:00:00,58
2007-05-29,0,0,58,44025 days 15:00:00,58
2007-05-30,0,0,58,44025 days 15:00:00,58
2007-05-31,0,0,58,44025 days 15:00:00,58
2007-06-01,0,0,58,44025 days 15:00:00,58
2007-06-02,0,0,58,44025 days 15:00:00,58
2007-06-03,0,0,58,44025 days 15:00:00,58
2007-06-04,0,0,58,44025 days 15:00:00,58
2007-06-05,0,0,58,44025 days 15:00:00,58
2007-06-06,0,0,58,44025 days 15:00:00,58
2007-06-07,0,0,58,44025 days 15:00:00,58
2007-06-08,0,0,58,44025 days 15:00:00,58
2007-06-09,0,0,58,44025 days 15:00:00,58
2007-06-10,0,0,58,44025 days 15:00:00,58
2007-06-11,2,0,60,45339 days 15:00:00,60
2007-06-12,0,0,60,45339 days 15:00:00,60
2007-06-13,0,0,60,45339 days 15:00:00,60
2007-06-14,0,0,60,45339 days 15:00:00,60
2007-06-15,0,0,60,45339 days 15:00:00,60
2007-06-16,0,0,60,45339 days 15:00:00,60
2007-06-17,0,0,60,45339 days 15:00:00,60
2007-06-18,0,0,60,45339 days 15:00:00,60
2007-06-19,0,0,60,45339 days 15:00:00,60
2007-06-20,0,0,60,45339 days 15:00:00,60
2007-06-21,0,0,60,45339 days 15:00:00,60
2007-06-22,0,0,60,45339 days 15:00:00,60
2007-06-23,0,0,60,45339 days 15:00:00,60
2007-06-24,0,0,60,45339 days 15:00:00,60
2007-06-25,1,0,61,45982 days 15:00:00,61
2007-06-26,0,0,61,45982 days 15:00:00,61
2007-06-27,0,1,60,45982 days 15:00:00,61
2007-06-28,0,0,60,45350 days 15:00:00,60
2007-06-29,0,0,60,45350 days 15:00:00,60
2007-06-30,0,0,60,45350 days 15:00:00,60
2007-07-01,0,0,60,45350 days 15:00:00,60
2007-07-02,0,0,60,45350 days 15:00:00,60
2007-07-03,0,1,59,45350 days 15:00:00,60
2007-07-04,0,0,59,45052 days 15:00:00,59
2007-07-05,0,0,59,45052 days 15:00:00,59
2007-07-06,0,0,59,45052 days 15:00:00,59
2007-07-07,0,0,59,45052 days 15:00:00,59
2007-07-08,0,0,59,45052 days 15:00:00,59
2007-07-09,0,0,59,45052 days 15:00:00,59
2007-07-10,0,0,59,45052 days 15:00:00,59
2007-07-11,0,0,59,45052 days 15:00:00,59
2007-07-12,0,0,59,45052 days 15:00:00,59
2007-07-13,1,0,60,45677 days 15:00:00,60
2007-07-14,0,0,60,45677 days 15:00:00,60
2007-07-15,0,0,60,45677 days 15:00:00,60
2007-07-16,0,0,60,45677 days 15:00:00,60
2007-07-17,0,0,60,45677 days 15:00:00,60
2007-07-18,0,0,60,45677 days 15:00:00,60
2007-07-19,0,0,60,45677 days 15:00:00,60
2007-07-20,0,0,60,45677 days 15:00:00,60
2007-07-21,0,0,60,45677 days 15:00:00,60
2007-07-22,0,0,60,45677 days 15:00:00,60
2007-07-23,0,0,60,45677 days 15:00:00,60
2007-07-24,0,0,60,45677 days 15:00:00,60
2007-07-25,0,0,60,45677 days 15:00:00,60
2007-07-26,0,0,60,45677 days 15:00:00,60
2007-07-27,0,0,60,45677 days 15:00:00,60
2007-07-28,0,0,60,45677 days 15:00:00,60
2007-07-29,0,0,60,45677 days 15:00:00,60
2007-07-30,0,0,60,45677 days 15:00:00,60
2007-07-31,0,0,60,45677 days 15:00:00,60
2007-08-01,0,0,60,45677 days 15:00:00,60
2007-08-02,0,0,60,45677 days 15:00:00,60
2007-08-03,0,0,60,45677 days 15:00:00,60
2007-08-04,0,0,60,45677 days 15:00:00,60
2007-08-05,0,0,60,45677 days 15:00:00,60
2007-08-06,0,0,60,45677 days 15:00:00,60
2007-08-07,0,0,60,45677 days 15:00:00,60
2007-08-08,0,0,60,45677 days 15:00:00,60
2007-08-09,0,0,60,45677 days 15:00:00,60
2007-08-10,0,0,60,45677 days 15:00:00,60
2007-08-11,0,0,60,45677 days 15:00:00,60
2007-08-12,0,0,60,45677 days 15:00:00,60
2007-08-13,0,0,60,45677 days 15:00:00,60
2007-08-14,0,0,60,45677 days 15:00:00,60
2007-08-15,0,0,60,45677 days 15:00:00,60
2007-08-16,0,0,60,45677 days 15:00:00,60
2007-08-17,0,0,60,45677 days 15:00:00,60
2007-08-18,0,0,60,45677 days 15:00:00,60
2007-08-19,0,0,60,45677 days 15:00:00,60
2007-08-20,0,0,60,45677 days 15:00:00,60
2007-08-21,0,0,60,45677 days 15:00:00,60
2007-08-22,0,0,60,45677 days 15:00:00,60
2007-08-23,0,0,60,45677 days 15:00:00,60
2007-08-24,0,0,60,45677 days 15:00:00,60
2007-08-25,0,0,60,45677 days 15:00:00,60
2007-08-26,0,0,60,45677 days 15:00:00,60
2007-08-27,0,0,60,45677 days 15:00:00,60
2007-08-28,0,0,60,45677 days 15:00:00,60
2007-08-29,0,0,60,45677 days 15:00:00,60
2007-08-30,0,0,60,45677 days 15:00:00,60
2007-08-31,0,0,60,45677 days 15:00:00,60
2007-09-01,0,0,60,45677 days 15:00:00,60
2007-09-02,0,0,60,45677 days 15:00:00,60
2007-09-03,3,0,63,47187 days 15:00:00,63
2007-09-04,0,0,63,47187 days 15:00:00,63
2007-09-05,0,0,63,47187 days 15:00:00,63
2007-09-06,0,0,63,47187 days 15:00:00,63
2007-09-07,1,0,64,47550 days 15:00:00,64
2007-09-08,0,0,64,47550 days 15:00:00,64
2007-09-09,0,0,64,47550 days 15:00:00,64
2007-09-10,0,0,64,47550 days 15:00:00,64
2007-09-11,0,0,64,47550 days 15:00:00,64
2007-09-12,0,0,64,47550 days 15:00:00,64
2007-09-13,0,0,64,47550 days 15:00:00,64
2007-09-14,0,0,64,47550 days 15:00:00,64
2007-09-15,0,0,64,47550 days 15:00:00,64
2007-09-16,0,0,64,47550 days 15:00:00,64
2007-09-17,0,0,64,47550 days 15:00:00,64
2007-09-18,0,0,64,47550 days 15:00:00,64
2007-09-19,0,0,64,47550 days 15:00:00,64
2007-09-20,1,0,65,48106 days 15:00:00,65
2007-09-21,1,0,66,48661 days 15:00:00,66
2007-09-22,1,0,67,49215 days 15:00:00,67
2007-09-23,0,1,66,49215 days 15:00:00,67
2007-09-24,0,0,66,49011 days 16:00:00,66
2007-09-25,0,0,66,49011 days 16:00:00,66
2007-09-26,0,0,66,49011 days 16:00:00,66
2007-09-27,0,0,66,49011 days 16:00:00,66
2007-09-28,0,0,66,49011 days 16:00:00,66
2007-09-29,0,0,66,49011 days 16:00:00,66
2007-09-30,0,0,66,49011 days 16:00:00,66
2007-10-01,0,0,66,49011 days 16:00:00,66
2007-10-02,0,0,66,49011 days 16:00:00,66
2007-10-03,0,0,66,49011 days 16:00:00,66
2007-10-04,0,0,66,49011 days 16:00:00,66
2007-10-05,0,0,66,49011 days 16:00:00,66
2007-10-06,0,0,66,49011 days 16:00:00,66
2007-10-07,1,0,67,49550 days 16:00:00,67
2007-10-08,1,0,68,49552 days 16:00:00,68
2007-10-09,0,0,68,49552 days 16:00:00,68
2007-10-10,0,1,67,49552 days 16:00:00,68
2007-10-11,0,0,67,49550 days 16:00:00,67
2007-10-12,0,0,67,49550 days 16:00:00,67
2007-10-13,0,0,67,49550 days 16:00:00,67
2007-10-14,0,0,67,49550 days 16:00:00,67
2007-10-15,0,0,67,49550 days 16:00:00,67
2007-10-16,0,0,67,49550 days 16:00:00,67
2007-10-17,2,0,69,50608 days 16:00:00,69
2007-10-18,0,0,69,50608 days 16:00:00,69
2007-10-19,0,0,69,50608 days 16:00:00,69
2007-10-20,0,0,69,50608 days 16:00:00,69
2007-10-21,0,0,69,50608 days 16:00:00,69
2007-10-22,0,0,69,50608 days 16:00:00,69
2007-10-23,0,0,69,50608 days 16:00:00,69
2007-10-24,0,0,69,50608 days 16:00:00,69
2007-10-25,0,0,69,50608 days 16:00:00,69
2007-10-26,4,0,73,52493 days 16:00:00,73
2007-10-27,0,0,73,52493 days 16:00:00,73
2007-10-28,1,0,74,53011 days 15:00:00,74
2007-10-29,0,0,74,53011 days 15:00:00,74
2007-10-30,0,0,74,53011 days 15:00:00,74
2007-10-31,0,0,74,53011 days 15:00:00,74
2007-11-01,0,0,74,53011 days 15:00:00,74
2007-11-02,0,0,74,53011 days 15:00:00,74
2007-11-03,0,0,74,53011 days 15:00:00,74
2007-11-04,0,0,74,53011 days 15:00:00,74
2007-11-05,2,0,76,54031 days 13:00:00,76
2007-11-06,1,0,77,54540 days 12:00:00,77
2007-11-07,0,0,77,54540 days 12:00:00,77
2007-11-08,1,0,78,55047 days 11:00:00,78
2007-11-09,0,0,78,55047 days 11:00:00,78
2007-11-10,0,0,78,55047 days 11:00:00,78
2007-11-11,0,1,77,55047 days 11:00:00,78
2007-11-12,0,0,77,54663 days 10:00:00,77
2007-11-13,0,0,77,54663 days 10:00:00,77
2007-11-14,0,1,76,54663 days 10:00:00,77
2007-11-15,0,0,76,54403 days 10:00:00,76
2007-11-16,0,0,76,54403 days 10:00:00,76
2007-11-17,0,0,76,54403 days 10:00:00,76
2007-11-18,0,0,76,54403 days 10:00:00,76
2007-11-19,0,0,76,54403 days 10:00:00,76
2007-11-20,0,0,76,54403 days 10:00:00,76
2007-11-21,0,0,76,54403 days 10:00:00,76
2007-11-22,1,0,77,54896 days 09:00:00,77
2007-11-23,1,0,78,55195 days 08:00:00,78
2007-11-24,0,0,78,55195 days 08:00:00,78
2007-11-25,0,0,78,55195 days 08:00:00,78
2007-11-26,0,0,78,55195 days 08:00:00,78
2007-11-27,0,1,77,55195 days 08:00:00,78
2007-11-28,0,0,77,54921 days 08:00:00,77
2007-11-29,0,1,76,54921 days 08:00:00,77
2007-11-30,0,1,75,54666 days 08:00:00,76
2007-12-01,2,0,77,55346 days 06:00:00,77
2007-12-02,1,0,78,55969 days 05:00:00,78
2007-12-03,0,0,78,55969 days 05:00:00,78
2007-12-04,0,0,78,55969 days 05:00:00,78
2007-12-05,0,0,78,55969 days 05:00:00,78
2007-12-06,0,0,78,55969 days 05:00:00,78
2007-12-07,0,0,78,55969 days 05:00:00,78
2007-12-08,0,0,78,55969 days 05:00:00,78
2007-12-09,1,0,79,56445 days 04:00:00,79
2007-12-10,0,0,79,56445 days 04:00:00,79
2007-12-11,2,0,81,57393 days 02:00:00,81
2007-12-12,1,0,82,57866 days 01:00:00,82
2007-12-13,0,0,82,57866 days 01:00:00,82
2007-12-14,0,0,82,57866 days 01:00:00,82
2007-12-15,0,0,82,57866 days 01:00:00,82
2007-12-16,0,0,82,57866 days 01:00:00,82
2007-12-17,0,0,82,57866 days 01:00:00,82
2007-12-18,0,0,82,57866 days 01:00:00,82
2007-12-19,0,0,82,57866 days 01:00:00,82
2007-12-20,1,0,83,58171 days 00:00:00,83
2007-12-21,1,0,84,58634 days 23:00:00,84
2007-12-22,0,0,84,58634 days 23:00:00,84
2007-12-23,0,0,84,58634 days 23:00:00,84
2007-12-24,0,0,84,58634 days 23:00:00,84
2007-12-25,0,0,84,58634 days 23:00:00,84
2007-12-26,0,0,84,58634 days 23:00:00,84
2007-12-27,0,0,84,58634 days 23:00:00,84
2007-12-28,0,0,84,58634 days 23:00:00,84
2007-12-29,0,0,84,58634 days 23:00:00,84
2007-12-30,0,0,84,58634 days 23:00:00,84
2007-12-31,0,0,84,58634 days 23:00:00,84
2008-01-01,1,0,85,58920 days 22:00:00,85
2008-01-02,0,0,85,58920 days 22:00:00,85
2008-01-03,0,0,85,58920 days 22:00:00,85
2008-01-04,0,0,85,58920 days 22:00:00,85
2008-01-05,0,0,85,58920 days 22:00:00,85
2008-01-06,0,0,85,58920 days 22:00:00,85
2008-01-07,0,0,85,58920 days 22:00:00,85
2008-01-08,0,0,85,58920 days 22:00:00,85
2008-01-09,0,0,85,58920 days 22:00:00,85
2008-01-10,0,0,85,58920 days 22:00:00,85
2008-01-11,2,0,87,59640 days 20:00:00,87
2008-01-12,1,0,88,60082 days 19:00:00,88
2008-01-13,0,0,88,60082 days 19:00:00,88
2008-01-14,1,0,89,60083 days 19:00:00,89
2008-01-15,0,1,88,60083 days 19:00:00,89
2008-01-16,0,0,88,60082 days 19:00:00,88
2008-01-17,0,0,88,60082 days 19:00:00,88
2008-01-18,0,0,88,60082 days 19:00:00,88
2008-01-19,0,0,88,60082 days 19:00:00,88
2008-01-20,0,0,88,60082 days 19:00:00,88
2008-01-21,0,0,88,60082 days 19:00:00,88
2008-01-22,0,0,88,60082 days 19:00:00,88
2008-01-23,2,0,90,60944 days 17:00:00,90
2008-01-24,0,0,90,60944 days 17:00:00,90
2008-01-25,0,0,90,60944 days 17:00:00,90
2008-01-26,0,0,90,60944 days 17:00:00,90
2008-01-27,0,0,90,60944 days 17:00:00,90
2008-01-28,0,0,90,60944 days 17:00:00,90
2008-01-29,0,0,90,60944 days 17:00:00,90
2008-01-30,0,0,90,60944 days 17:00:00,90
2008-01-31,0,0,90,60944 days 17:00:00,90
2008-02-01,0,0,90,60944 days 17:00:00,90
2008-02-02,0,0,90,60944 days 17:00:00,90
2008-02-03,0,0,90,60944 days 17:00:00,90
2008-02-04,0,0,90,60944 days 17:00:00,90
2008-02-05,0,0,90,60944 days 17:00:00,90
2008-02-06,0,0,90,60944 days 17:00:00,90
2008-02-07,0,0,90,60944 days 17:00:00,90
2008-02-08,0,0,90,60944 days 17:00:00,90
2008-02-09,0,0,90,60944 days 17:00:00,90
2008-02-10,0,0,90,60944 days 17:00:00,90
2008-02-11,0,0,90,60944 days 17:00:00,90
2008-02-12,0,0,90,60944 days 17:00:00,90
2008-02-13,0,0,90,60944 days 17:00:00,90
2008-02-14,0,0,90,60944 days 17:00:00,90
2008-02-15,0,0,90,60944 days 17:00:00,90
2008-02-16,2,0,92,61758 days 15:00:00,92
2008-02-17,0,0,92,61758 days 15:00:00,92
2008-02-18,1,0,93,61996 days 14:00:00,93
2008-02-19,0,0,93,61996 days 14:00:00,93
2008-02-20,0,0,93,61996 days 14:00:00,93
2008-02-21,0,0,93,61996 days 14:00:00,93
2008-02-22,0,0,93,61996 days 14:00:00,93
2008-02-23,0,0,93,61996 days 14:00:00,93
2008-02-24,0,0,93,61996 days 14:00:00,93
2008-02-25,0,0,93,61996 days 14:00:00,93
2008-02-26,2,0,95,62790 days 12:00:00,95
2008-02-27,0,0,95,62790 days 12:00:00,95
2008-02-28,0,0,95,62790 days 12:00:00,95
2008-02-29,0,0,95,62790 days 12:00:00,95
2008-03-01,0,0,95,62790 days 12:00:00,95
2008-03-02,0,0,95,62790 days 12:00:00,95
2008-03-03,0,0,95,62790 days 12:00:00,95
2008-03-04,2,0,97,63570 days 10:00:00,97
2008-03-05,0,0,97,63570 days 10:00:00,97
2008-03-06,1,0,98,63958 days 09:00:00,98
2008-03-07,0,0,98,63958 days 09:00:00,98
2008-03-08,0,0,98,63958 days 09:00:00,98
2008-03-09,0,0,98,63958 days 09:00:00,98
2008-03-10,0,0,98,63958 days 09:00:00,98
2008-03-11,0,0,98,63958 days 09:00:00,98
2008-03-12,0,0,98,63958 days 09:00:00,98
2008-03-13,0,0,98,63958 days 09:00:00,98
2008-03-14,0,0,98,63958 days 09:00:00,98
2008-03-15,0,0,98,63958 days 09:00:00,98
2008-03-16,0,0,98,63958 days 09:00:00,98
2008-03-17,0,0,98,63958 days 09:00:00,98
2008-03-18,0,0,98,63958 days 09:00:00,98
2008-03-19,0,0,98,63958 days 09:00:00,98
2008-03-20,0,0,98,63958 days 09:00:00,98
2008-03-21,0,0,98,63958 days 09:00:00,98
2008-03-22,0,0,98,63958 days 09:00:00,98
2008-03-23,0,0,98,63958 days 09:00:00,98
2008-03-24,0,0,98,63958 days 09:00:00,98
2008-03-25,0,0,98,63958 days 09:00:00,98
2008-03-26,0,0,98,63958 days 09:00:00,98
2008-03-27,0,0,98,63958 days 09:00:00,98
2008-03-28,0,0,98,63958 days 09:00:00,98
2008-03-29,3,0,101,65053 days 06:00:00,101
2008-03-30,0,0,101,65053 days 06:00:00,101
2008-03-31,0,0,101,65053 days 06:00:00,101
2008-04-01,0,0,101,65053 days 06:00:00,101
2008-04-02,0,0,101,65053 days 06:00:00,101
